################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting -1/0/1/2.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (-1,0,1,2).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 19274,2,-1,-1,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 23509,1,1,1,0,,2,,-1,0,2,1,Benoît Hamon
Voter 4681,-1,-1,-1,1,1,-1,-1,0,0,-1,-1,incertitude
Voter 10760,0,0,1,0,-1,2,0,-1,1,2,0,Benoît Hamon
Voter 5231,1,-1,-1,0,-1,0,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 11612,,,,,,,,-1,,-1,,Jean-Luc Mélenchon
Voter 18515,0,0,0,-1,-1,2,0,-1,-1,2,0,Benoît Hamon
Voter 23545,-1,0,0,2,-1,0,1,1,2,-1,-1,Nicolas Dupont-Aignan
Voter 15185,,,,,,1,,,0,2,,Jean-Luc Mélenchon
Voter 20871,0,-1,-1,-1,0,1,1,-1,2,2,0,non inscrit
Voter 2239,,,,,,0,0,,,1,1,blanc
Voter 21088,-1,1,1,0,-1,1,0,-1,-1,2,0,abstention
Voter 27809,-1,-1,-1,-1,-1,2,0,-1,1,0,0,Emmanuel Macron
Voter 24129,0,-1,-1,-1,-1,2,0,-1,0,2,1,Benoît Hamon
Voter 7214,,,1,,,2,,,2,0,,blanc
Voter 5225,0,-1,0,-1,-1,0,2,-1,0,1,1,Jean Lassalle
Voter 29611,0,0,1,0,-1,0,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 13992,-1,-1,-1,-1,1,0,0,-1,2,-1,0,Emmanuel Macron
Voter 549,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 10201,1,-1,-1,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 25252,-1,-1,-1,-1,1,0,-1,-1,2,-1,-1,Emmanuel Macron
Voter 25412,0,-1,-1,-1,-1,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 4022,0,0,-1,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 9780,1,0,0,0,-1,1,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 29992,0,0,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 21176,-1,0,-1,2,-1,1,2,2,0,-1,-1,Jean Lassalle
Voter 3828,,,,,,2,,,,1,0,Benoît Hamon
Voter 26893,0,-1,-1,-1,0,2,0,-1,1,1,0,Benoît Hamon
Voter 27247,2,-1,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29951,-1,1,-1,1,0,0,1,1,-1,1,-1,Jean Lassalle
Voter 23982,0,-1,-1,-1,-1,2,-1,-1,1,1,1,Benoît Hamon
Voter 23997,0,,,,,1,,,,2,0,Jean-Luc Mélenchon
Voter 21026,0,-1,-1,0,-1,2,0,-1,2,1,0,Emmanuel Macron
Voter 28034,-1,-1,-1,-1,-1,0,-1,-1,2,0,-1,Emmanuel Macron
Voter 894,-1,-1,-1,0,2,0,-1,0,1,-1,-1,Benoît Hamon
Voter 19336,1,1,-1,-1,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 19011,0,-1,-1,-1,-1,2,-1,-1,0,1,1,Benoît Hamon
Voter 14023,2,0,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 5728,0,-1,-1,-1,-1,0,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 33893,1,0,0,0,-1,2,0,-1,0,2,1,Benoît Hamon
Voter 6877,0,-1,0,0,0,2,-1,-1,2,0,0,Emmanuel Macron
Voter 17152,1,1,0,0,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 31788,0,-1,-1,-1,-1,1,0,-1,1,2,1,Emmanuel Macron
Voter 19868,0,-1,-1,-1,-1,1,-1,-1,2,-1,0,Emmanuel Macron
Voter 18928,1,-1,1,0,-1,2,0,-1,1,1,1,Benoît Hamon
Voter 36563,,,,,,1,,,0,2,1,
Voter 20486,-1,-1,-1,1,1,-1,-1,1,0,-1,-1,François Fillon
Voter 26590,0,-1,-1,-1,-1,2,0,-1,1,2,1,incertitude
Voter 19074,1,0,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29973,0,-1,-1,1,-1,0,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 14402,-1,0,1,0,1,1,0,-1,2,1,-1,Emmanuel Macron
Voter 29056,0,,,1,0,2,,,2,0,0,Benoît Hamon
Voter 14042,-1,-1,-1,-1,-1,2,-1,-1,0,0,-1,Benoît Hamon
Voter 29072,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,blanc
Voter 13804,0,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18250,0,0,-1,-1,-1,2,0,-1,-1,1,0,Benoît Hamon
Voter 1204,0,0,0,0,-1,-1,0,-1,-1,2,0,blanc
Voter 13402,0,-1,-1,-1,-1,2,1,-1,-1,2,2,abstention
Voter 11681,0,-1,0,-1,-1,2,1,-1,-1,2,1,Benoît Hamon
Voter 3922,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,Benoît Hamon
Voter 34915,-1,-1,0,0,1,0,0,-1,2,0,-1,Emmanuel Macron
Voter 16372,0,-1,-1,2,2,2,-1,1,2,2,0,Emmanuel Macron
Voter 18396,0,-1,-1,-1,-1,1,-1,-1,2,0,0,Emmanuel Macron
Voter 9284,0,0,0,0,-1,2,0,-1,1,2,2,Benoît Hamon
Voter 25899,-1,-1,-1,-1,0,0,-1,-1,2,0,-1,Emmanuel Macron
Voter 29613,-1,0,-1,0,-1,2,1,-1,1,2,-1,Jean-Luc Mélenchon
Voter 29899,1,-1,-1,-1,-1,0,-1,-1,-1,1,2,abstention
Voter 17159,-1,1,1,0,-1,0,1,1,-1,2,0,non inscrit
Voter 12220,0,-1,-1,-1,-1,2,-1,-1,-1,1,0,Benoît Hamon
Voter 13337,1,-1,-1,-1,-1,1,-1,-1,1,1,0,Emmanuel Macron
Voter 37027,-1,0,0,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 3710,1,0,0,0,-1,2,1,-1,1,2,1,Jean-Luc Mélenchon
Voter 35947,-1,-1,-1,0,1,0,0,-1,2,-1,-1,Emmanuel Macron
Voter 14303,0,-1,-1,-1,-1,2,0,-1,0,2,0,Benoît Hamon
Voter 14665,2,0,0,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 21447,-1,1,0,1,2,0,0,0,1,-1,-1,François Fillon
Voter 18732,2,-1,0,0,-1,0,0,-1,-1,0,1,incertitude
Voter 26380,0,-1,0,-1,-1,2,0,-1,-1,1,1,Benoît Hamon
Voter 23467,0,-1,-1,-1,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 12896,,2,1,0,0,,0,-1,,0,,François Asselineau
Voter 19420,0,-1,-1,0,-1,2,-1,-1,1,2,0,incertitude
Voter 16502,-1,-1,-1,0,0,0,-1,-1,0,-1,-1,François Fillon
Voter 4893,1,0,0,-1,-1,1,1,-1,0,1,2,Philippe Poutou
Voter 2699,0,-1,-1,-1,-1,0,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 23889,-1,0,0,2,0,-1,2,1,-1,-1,-1,Marine Le Pen
Voter 2899,1,,,,,1,,,0,2,1,Jean-Luc Mélenchon
Voter 4100,1,-1,0,-1,-1,1,-1,-1,1,1,1,Emmanuel Macron
Voter 5609,1,1,0,0,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 7804,,-1,0,-1,-1,2,-1,-1,1,2,-1,Benoît Hamon
Voter 14800,-1,-1,-1,-1,-1,1,0,-1,2,1,0,Emmanuel Macron
Voter 8989,-1,-1,-1,1,2,-1,-1,-1,0,0,-1,François Fillon
Voter 35236,0,-1,-1,-1,0,2,-1,-1,1,2,0,Benoît Hamon
Voter 5790,,,0,-1,,1,0,,2,0,,Emmanuel Macron
Voter 18333,0,-1,-1,-1,-1,1,,-1,0,2,1,Jean-Luc Mélenchon
Voter 14913,1,-1,1,-1,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 24118,,,,,,2,,,1,1,,Benoît Hamon
Voter 3778,1,1,2,-1,0,1,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 3146,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,François Fillon
Voter 36602,1,-1,-1,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18836,-1,-1,0,-1,2,-1,0,-1,1,-1,-1,François Fillon
Voter 25183,0,0,0,-1,-1,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 18270,0,0,-1,-1,-1,2,0,-1,-1,0,2,Benoît Hamon
Voter 30950,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,Benoît Hamon
Voter 3306,,,,,,2,,,1,1,0,Benoît Hamon
Voter 24355,0,-1,1,-1,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 22339,-1,0,1,2,-1,0,0,0,1,1,1,Nicolas Dupont-Aignan
Voter 19089,1,-1,-1,-1,-1,2,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 30167,1,,,,,2,0,,,2,2,Jean-Luc Mélenchon
Voter 28135,-1,-1,-1,-1,-1,1,0,-1,1,0,-1,Emmanuel Macron
Voter 17960,,0,-1,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 17985,0,-1,0,-1,-1,1,0,-1,1,1,0,incertitude
Voter 26957,0,1,2,0,-1,2,1,-1,0,2,0,Jean-Luc Mélenchon
Voter 11199,0,-1,-1,0,-1,1,-1,-1,1,2,1,Jean-Luc Mélenchon
Voter 17115,-1,-1,-1,-1,-1,1,-1,-1,2,-1,-1,Emmanuel Macron
Voter 21718,1,-1,0,-1,-1,1,0,-1,0,2,2,non inscrit
Voter 15393,-1,0,0,1,0,-1,1,-1,1,-1,-1,Nicolas Dupont-Aignan
Voter 13697,0,-1,-1,-1,-1,2,-1,-1,2,1,1,Benoît Hamon
Voter 18940,-1,0,-1,0,-1,1,0,-1,,2,0,Jean-Luc Mélenchon
Voter 9056,0,-1,-1,-1,-1,2,-1,-1,1,1,0,Benoît Hamon
Voter 9990,1,-1,0,-1,-1,-1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 25237,-1,1,1,1,2,0,0,-1,2,1,0,François Fillon
Voter 7497,-1,-1,-1,-1,-1,1,1,-1,2,0,-1,Emmanuel Macron
Voter 35786,0,-1,-1,-1,-1,2,-1,-1,2,0,0,Emmanuel Macron
Voter 4765,0,-1,-1,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 32250,1,,,,-1,0,,-1,,2,2,Jean-Luc Mélenchon
Voter 18262,1,-1,0,0,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 18459,1,-1,0,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 16565,0,-1,-1,0,2,0,0,-1,0,0,-1,François Fillon
Voter 21366,0,-1,0,-1,-1,2,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 2321,,,,,,2,,,,2,1,Benoît Hamon
Voter 28683,1,0,2,1,-1,1,1,-1,2,1,0,Emmanuel Macron
Voter 11841,-1,0,-1,0,-1,0,-1,-1,0,0,-1,blanc
Voter 1988,-1,-1,0,0,-1,2,0,-1,1,1,-1,incertitude
Voter 353,2,-1,-1,-1,-1,2,-1,-1,2,2,2,Jean-Luc Mélenchon
Voter 29113,2,-1,-1,-1,-1,1,-1,-1,-1,1,2,abstention
Voter 35695,2,0,0,-1,-1,1,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 10761,0,-1,-1,-1,-1,2,-1,-1,2,2,1,incertitude
Voter 925,-1,-1,-1,0,2,-1,0,-1,0,-1,-1,François Fillon
Voter 18477,0,0,,0,,1,0,,,2,0,Jean-Luc Mélenchon
Voter 27319,1,-1,-1,0,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 3287,,0,,,,,,2,,2,,Marine Le Pen
Voter 29832,-1,-1,-1,-1,1,2,-1,-1,0,1,0,Benoît Hamon
Voter 35338,0,0,0,-1,1,1,0,-1,2,0,0,Emmanuel Macron
Voter 10822,0,-1,0,-1,0,1,-1,-1,2,1,1,Emmanuel Macron
Voter 24487,0,0,0,0,-1,1,-1,1,1,2,1,Jean-Luc Mélenchon
Voter 23498,1,-1,-1,-1,-1,0,-1,-1,-1,1,2,Jean-Luc Mélenchon
Voter 15341,,,,,,,,,1,2,,Jean-Luc Mélenchon
Voter 10980,1,,-1,,-1,1,0,,0,2,2,Jean-Luc Mélenchon
Voter 35677,,,,,1,,,,2,,,Emmanuel Macron
Voter 30811,0,0,-1,0,-1,1,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 14943,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,ne se prononce pas
Voter 17532,1,-1,0,-1,-1,0,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 25134,0,-1,-1,0,0,2,-1,-1,2,2,0,Emmanuel Macron
Voter 21192,-1,-1,1,0,0,2,-1,-1,2,0,-1,incertitude
Voter 29537,0,-1,0,-1,-1,1,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 14464,,,,,-1,2,,-1,2,2,,Emmanuel Macron
Voter 1968,1,-1,-1,-1,-1,2,-1,-1,0,1,1,blanc
Voter 29983,0,0,0,0,-1,-1,0,1,-1,2,0,Jean-Luc Mélenchon
Voter 29904,0,-1,0,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 1016,1,-1,-1,-1,-1,2,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 3260,1,-1,0,-1,-1,2,0,-1,2,1,1,Emmanuel Macron
Voter 29111,2,2,1,1,-1,0,1,1,0,1,-1,non inscrit
Voter 1433,0,-1,-1,-1,-1,0,-1,-1,2,1,-1,Emmanuel Macron
Voter 1070,1,-1,-1,-1,-1,1,-1,-1,-1,0,2,Philippe Poutou
Voter 14312,-1,-1,-1,-1,1,0,0,-1,2,-1,-1,Emmanuel Macron
Voter 13688,-1,,,0,2,-1,,-1,1,-1,-1,Emmanuel Macron
Voter 26411,0,-1,0,-1,-1,1,-1,-1,1,-1,0,Emmanuel Macron
Voter 862,0,0,0,1,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 22427,0,0,0,0,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 32385,-1,-1,-1,-1,-1,2,0,-1,1,0,0,Benoît Hamon
Voter 27065,1,0,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 15857,0,,,,,1,0,,,2,0,Jean-Luc Mélenchon
Voter 22966,-1,-1,-1,1,1,0,0,-1,1,-1,0,incertitude
Voter 8950,-1,0,0,-1,0,2,0,-1,2,1,-1,Benoît Hamon
Voter 531,-1,-1,1,1,2,-1,1,1,2,1,-1,François Fillon
Voter 1429,1,1,0,,,2,,,,2,1,Jean-Luc Mélenchon
Voter 5552,,,,,-1,1,,0,1,2,,Jean-Luc Mélenchon
Voter 12747,1,0,1,-1,-1,2,1,-1,-1,1,1,Benoît Hamon
Voter 15272,1,1,1,0,-1,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 7684,-1,-1,-1,2,-1,-1,-1,2,1,0,-1,Marine Le Pen
Voter 29675,0,1,0,0,-1,0,0,1,-1,2,1,Jean-Luc Mélenchon
Voter 4190,1,-1,0,-1,-1,2,-1,-1,0,0,1,Benoît Hamon
Voter 1405,-1,-1,0,-1,-1,1,-1,-1,1,2,-1,Jean-Luc Mélenchon
Voter 29572,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 26700,0,-1,-1,-1,0,2,-1,-1,1,1,2,Benoît Hamon
Voter 20224,1,0,-1,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 25286,0,-1,-1,-1,-1,2,-1,-1,-1,0,0,Benoît Hamon
Voter 12181,0,0,1,-1,-1,1,0,-1,2,2,2,Emmanuel Macron
Voter 27492,1,0,0,0,-1,1,0,-1,-1,1,2,Philippe Poutou
Voter 13175,0,0,0,1,-1,1,0,-1,2,2,1,Emmanuel Macron
Voter 27449,0,1,0,-1,-1,1,0,-1,-1,1,1,incertitude
Voter 11434,0,-1,-1,-1,-1,2,-1,-1,0,0,1,Benoît Hamon
Voter 7651,1,-1,0,-1,-1,1,0,-1,0,1,2,Philippe Poutou
Voter 18225,1,-1,0,-1,-1,2,0,-1,2,2,1,Emmanuel Macron
Voter 27930,1,,,,,1,,-1,0,2,1,Jean-Luc Mélenchon
Voter 22116,0,-1,0,-1,-1,1,0,-1,2,1,0,Emmanuel Macron
Voter 27400,-1,2,0,1,0,0,0,-1,-1,0,-1,François Asselineau
Voter 4641,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,abstention
Voter 23597,1,0,1,0,0,2,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 2793,2,0,0,-1,-1,1,1,-1,-1,1,2,abstention
Voter 720,,,,0,-1,1,,-1,2,1,,Emmanuel Macron
Voter 26710,1,-1,-1,0,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 3145,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 8793,0,-1,0,-1,-1,2,0,-1,1,2,1,Benoît Hamon
Voter 28348,0,,,-1,-1,2,,-1,2,-1,0,Emmanuel Macron
Voter 8116,1,-1,,-1,-1,2,,-1,0,2,1,Jean-Luc Mélenchon
Voter 3644,0,-1,-1,-1,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 30726,1,-1,-1,0,-1,0,0,-1,-1,2,0,non inscrit
Voter 13086,0,2,-1,0,-1,1,2,-1,-1,0,1,Jean Lassalle
Voter 14686,1,-1,0,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 2915,-1,-1,-1,1,2,-1,-1,0,-1,-1,-1,François Fillon
Voter 14260,0,0,0,0,-1,-1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 16632,2,-1,-1,-1,-1,2,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 13282,0,-1,-1,-1,-1,1,-1,-1,1,0,0,non inscrit
Voter 37694,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,
Voter 26535,0,-1,-1,0,0,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 14107,0,-1,-1,-1,-1,2,0,-1,0,2,0,incertitude
Voter 24404,1,0,0,1,-1,2,1,-1,1,2,1,Jean-Luc Mélenchon
Voter 12999,1,-1,0,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 27365,0,0,0,-1,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 1795,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 17219,0,-1,0,0,-1,2,-1,-1,0,2,1,Benoît Hamon
Voter 13100,1,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 12080,2,-1,2,0,0,2,-1,0,0,2,2,Benoît Hamon
Voter 21122,0,-1,-1,-1,0,2,1,-1,0,2,0,Jean-Luc Mélenchon
Voter 19548,-1,2,0,-1,-1,1,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 8592,,,,,,1,,,,2,,abstention
Voter 2494,1,-1,0,-1,-1,2,0,-1,-1,2,1,Benoît Hamon
Voter 4003,,,,,-1,1,,-1,2,0,,Emmanuel Macron
Voter 29781,-1,-1,-1,2,2,0,1,0,-1,-1,-1,François Fillon
Voter 17691,0,-1,-1,0,-1,1,0,-1,1,1,-1,incertitude
Voter 12023,,,,,,0,,-1,2,0,,Emmanuel Macron
Voter 33716,1,-1,-1,-1,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 3819,0,0,0,0,1,1,0,-1,1,0,0,blanc
Voter 24832,2,,,0,-1,2,,-1,0,1,2,Benoît Hamon
Voter 9103,0,0,1,0,-1,1,0,-1,-1,1,1,Philippe Poutou
Voter 23934,0,-1,0,-1,-1,2,1,-1,1,0,1,Benoît Hamon
Voter 7703,0,-1,-1,-1,-1,1,0,-1,2,0,0,Emmanuel Macron
Voter 20878,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,Emmanuel Macron
Voter 23036,-1,-1,-1,0,0,-1,0,-1,1,-1,0,blanc
Voter 21841,0,-1,-1,-1,-1,2,0,-1,1,1,1,Benoît Hamon
Voter 14076,-1,-1,,-1,0,0,1,-1,2,0,0,Emmanuel Macron
Voter 519,,,,,,,,,0,,,Emmanuel Macron
Voter 14207,0,-1,-1,-1,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 11469,-1,0,0,0,1,0,-1,-1,1,2,0,Jean-Luc Mélenchon
Voter 716,2,-1,-1,-1,-1,1,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 8181,1,-1,-1,0,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 5193,,,,,,,,,2,,,Emmanuel Macron
Voter 32367,1,0,0,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 1950,-1,-1,0,0,1,-1,1,-1,2,-1,-1,Emmanuel Macron
Voter 24592,0,0,0,0,-1,2,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 37043,-1,-1,-1,0,1,2,0,-1,2,-1,-1,Emmanuel Macron
Voter 18552,1,-1,0,-1,-1,2,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 27548,-1,-1,-1,-1,-1,2,0,-1,1,1,0,Emmanuel Macron
Voter 28996,-1,1,1,1,2,-1,0,-1,0,0,-1,François Fillon
Voter 20187,1,,-1,,,,,,,1,2,ne se prononce pas
Voter 231,1,-1,-1,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6388,-1,-1,-1,-1,-1,1,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 16980,0,-1,0,0,-1,2,0,-1,1,2,1,Benoît Hamon
Voter 2547,-1,-1,-1,-1,-1,2,0,-1,1,0,-1,Benoît Hamon
Voter 24807,0,2,,,,0,,,,1,0,François Asselineau
Voter 19141,1,0,0,0,0,1,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 27634,1,-1,1,-1,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 6964,1,-1,-1,-1,-1,2,-1,-1,0,2,1,Benoît Hamon
Voter 2736,0,-1,0,0,-1,1,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 8704,-1,-1,-1,-1,-1,1,-1,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 13762,0,0,0,-1,-1,2,0,-1,-1,2,1,Benoît Hamon
Voter 20715,-1,-1,-1,0,0,1,-1,0,1,1,0,Emmanuel Macron
Voter 23989,1,-1,-1,-1,-1,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 11321,1,-1,0,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 3834,-1,-1,-1,-1,-1,2,0,-1,0,0,-1,Benoît Hamon
Voter 13418,0,-1,0,-1,-1,2,1,-1,0,2,2,Benoît Hamon
Voter 29323,1,1,-1,-1,-1,2,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 14844,1,0,1,1,0,1,0,-1,2,0,1,Emmanuel Macron
Voter 30164,-1,-1,0,-1,-1,-1,1,-1,1,2,-1,Jean-Luc Mélenchon
Voter 9700,-1,-1,0,-1,0,1,-1,-1,2,2,-1,abstention
Voter 9591,1,-1,-1,-1,-1,1,1,-1,1,2,0,Jean-Luc Mélenchon
Voter 3201,-1,-1,-1,-1,1,-1,-1,2,-1,-1,-1,Marine Le Pen
Voter 14111,,,,,,,,,2,,,
Voter 28526,0,1,0,-1,-1,2,-1,-1,1,2,0,Emmanuel Macron
Voter 6858,1,0,0,-1,-1,2,0,-1,0,2,2,incertitude
Voter 5139,,,,,,1,,,0,2,,Jean-Luc Mélenchon
Voter 11784,1,0,-1,-1,-1,2,-1,-1,1,1,1,Benoît Hamon
Voter 17579,0,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 31623,1,-1,-1,-1,-1,2,0,-1,0,2,1,Benoît Hamon
Voter 20075,1,1,2,0,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 25534,-1,1,0,2,-1,0,0,1,-1,1,-1,Nicolas Dupont-Aignan
Voter 13027,-1,2,-1,1,-1,0,-1,-1,-1,1,-1,François Asselineau
Voter 11582,-1,-1,-1,0,1,0,-1,-1,2,-1,-1,Emmanuel Macron
Voter 19316,1,0,-1,-1,-1,2,0,-1,1,1,1,Jean-Luc Mélenchon
Voter 26418,1,0,0,2,-1,0,1,-1,2,1,1,Emmanuel Macron
Voter 30312,0,0,0,0,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 11984,1,-1,-1,-1,-1,0,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 22714,1,-1,-1,-1,-1,2,0,-1,-1,1,2,Philippe Poutou
Voter 6598,1,,,,,1,,,,2,1,blanc
Voter 28284,-1,-1,-1,-1,-1,1,-1,-1,2,-1,-1,non inscrit
Voter 11156,0,0,-1,0,0,2,-1,-1,1,2,-1,Benoît Hamon
Voter 30972,,,,,,1,,,0,2,1,Jean-Luc Mélenchon
Voter 6173,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,incertitude
Voter 36676,1,0,0,0,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 26067,1,0,0,0,-1,2,1,-1,0,1,1,Benoît Hamon
Voter 37076,0,-1,-1,-1,-1,2,-1,-1,2,2,0,Benoît Hamon
Voter 37586,,1,,1,,,,2,,,,
Voter 11730,2,-1,0,-1,-1,2,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 18885,-1,0,-1,0,-1,0,0,-1,2,0,-1,Emmanuel Macron
Voter 23329,1,-1,-1,-1,-1,2,-1,-1,-1,1,1,incertitude
Voter 19137,1,,,,,2,,,0,2,1,Jean-Luc Mélenchon
