################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Borda 4.
# Format: CSV with header
#
# Participants were asked to rank exactly 4 candidates. Meaning of the scores:
# 11 = first / 10 = second / 9 = third / 8 = fourth / nothing = not ranked
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 21525,,,,,,11,8,,10,9,,incertitude
Voter 12959,,,,,,11,,,8,9,10,Benoît Hamon
Voter 12893,,,,10,,8,11,,9,,,Jean Lassalle
Voter 15995,8,,,,,10,,,,9,11,incertitude
Voter 36998,9,,,,,11,,,8,10,,Jean-Luc Mélenchon
Voter 10552,,,,,,,,11,9,10,8,blanc
Voter 11550,,,,8,,10,,,9,11,,abstention
Voter 2319,,,,,9,8,,,11,10,,Emmanuel Macron
Voter 22989,,,,,8,11,,,10,9,,Benoît Hamon
Voter 33983,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 31119,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 19946,,,,,8,11,,,10,9,,Emmanuel Macron
Voter 22401,9,,,,,8,,,,11,10,incertitude
Voter 10226,,,,,8,11,,,10,9,,Benoît Hamon
Voter 23333,9,,,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 28635,,8,,10,11,,9,,,,,François Fillon
Voter 31652,8,,,,,11,,,,9,10,Benoît Hamon
Voter 3579,,,,,,9,,8,10,11,,blanc
Voter 1306,,,8,,,11,,,,10,9,blanc
Voter 6816,,,,,,11,9,,8,10,,Benoît Hamon
Voter 20085,,,8,,9,10,,,11,,,Emmanuel Macron
Voter 9607,,,,8,10,,,,11,9,,incertitude
Voter 30585,9,,,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 14916,9,,,,,10,,,,8,11,Philippe Poutou
Voter 11239,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 22394,,10,9,,,,,,,11,8,abstention
Voter 20357,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 16148,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 12910,,8,,,,10,,,,9,11,Philippe Poutou
Voter 15403,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 14497,,,,,,11,,,8,10,9,Benoît Hamon
Voter 19569,,9,,,,,11,8,,10,,incertitude
Voter 15643,,,,8,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10507,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 4684,,8,,,,11,,,9,10,,Benoît Hamon
Voter 20660,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 19037,,,,,10,,8,,11,,9,Emmanuel Macron
Voter 24276,,,,,,9,,,8,10,11,Jean-Luc Mélenchon
Voter 14099,8,,,,,11,,,,9,10,Benoît Hamon
Voter 37064,,,,,9,8,,,10,11,,Emmanuel Macron
Voter 9187,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 2760,8,10,,,,9,,,,11,,Jean-Luc Mélenchon
Voter 12809,,,,10,8,9,,,11,,,Emmanuel Macron
Voter 20635,,,,,,11,9,,,8,10,Benoît Hamon
Voter 12757,,,,,,10,,,9,11,8,incertitude
Voter 19219,8,,,,,,,10,,11,9,Jean-Luc Mélenchon
Voter 24200,,,8,,,11,,,,10,9,Benoît Hamon
Voter 12839,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 30593,10,,,,,8,,,,9,11,non inscrit
Voter 36875,,,,,,11,8,,9,10,,Benoît Hamon
Voter 19580,,11,,10,,,,8,,9,,incertitude
Voter 25188,,,,,,11,,,9,10,8,ne se prononce pas
Voter 24393,,8,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 221,9,8,,,,,,,,11,10,Jean-Luc Mélenchon
Voter 23469,,,,,,11,,,9,8,10,Philippe Poutou
Voter 12496,,,,10,,,8,,,11,9,Jean-Luc Mélenchon
Voter 15331,9,,,,,11,,,,10,8,Benoît Hamon
Voter 4484,9,,,,,8,,,,11,10,blanc
Voter 10590,,,,,,11,,,9,10,8,Benoît Hamon
Voter 17023,9,,,,,11,,,,10,8,Jean-Luc Mélenchon
Voter 579,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 35176,,,,,,11,,,8,10,9,Benoît Hamon
Voter 6307,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 29886,,,,,,10,8,,,11,9,non inscrit
Voter 17231,,,,,,11,,,10,8,9,Emmanuel Macron
Voter 20506,,,,,,10,8,,,9,11,Philippe Poutou
Voter 32942,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 14996,,,,,11,,8,,10,9,,François Fillon
Voter 35389,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 12899,8,,,,,9,,,,10,11,ne se prononce pas
Voter 1925,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 10933,,,,,,8,10,,,11,9,Jean-Luc Mélenchon
Voter 11498,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10155,,,,,11,9,,,10,8,,incertitude
Voter 35348,,,8,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 20589,,,8,,,11,9,,10,,,Emmanuel Macron
Voter 14212,,,,10,9,8,,,11,,,Nicolas Dupont-Aignan
Voter 13585,,,,,,11,,,9,10,8,Benoît Hamon
Voter 2697,,,,,,8,10,,,9,11,incertitude
Voter 29588,8,,,,,,,,10,11,9,Jean-Luc Mélenchon
Voter 16855,,,,9,10,,8,,11,,,incertitude
Voter 10718,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 3771,,,9,,,11,8,,,10,,Benoît Hamon
Voter 327,,,,,,11,,,9,10,8,incertitude
Voter 27786,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 27236,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 21626,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 8357,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 18849,9,,,,,8,,,,10,11,Philippe Poutou
Voter 32615,,,,11,,,,,9,10,8,Nicolas Dupont-Aignan
Voter 16992,,10,8,,,9,,,,11,,Jean-Luc Mélenchon
Voter 17081,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 25202,,9,,,,11,,,,8,10,Jean-Luc Mélenchon
Voter 10344,,,,,,11,8,,,10,9,Benoît Hamon
Voter 16476,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 8773,,,,,,11,,,10,9,8,Benoît Hamon
Voter 9001,,11,10,8,,,,,,9,,François Asselineau
Voter 32770,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 19248,,,,,,11,,,9,10,8,Benoît Hamon
Voter 10569,,,,,,11,,,8,10,9,Benoît Hamon
Voter 12101,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 14033,,8,,,,,9,,11,,10,Philippe Poutou
Voter 24379,,,,,,9,8,,11,10,,Emmanuel Macron
Voter 27832,,11,,10,8,,,,,9,,François Asselineau
Voter 33157,,,,8,9,10,,,11,,,Emmanuel Macron
Voter 22786,,,,,,11,,,10,9,8,Benoît Hamon
Voter 8683,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 13752,,,9,,,10,,,,11,8,incertitude
Voter 385,,8,,10,,9,,,,11,,Jean-Luc Mélenchon
Voter 27913,,,,8,9,10,,,11,,,Emmanuel Macron
Voter 17845,8,,,,,11,,,,10,9,Benoît Hamon
Voter 6924,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 91,8,,,,,9,,,,11,10,abstention
Voter 7924,8,,,,,11,,,9,10,,Benoît Hamon
Voter 28168,,,,,,11,8,,9,10,,incertitude
Voter 8143,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 35827,,,9,,,,,,10,11,8,Emmanuel Macron
Voter 30701,,,,,,11,,,9,10,8,
Voter 8196,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 6396,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 14578,,11,,,,10,8,,,9,,François Asselineau
Voter 4140,,11,,,,,8,,,10,9,abstention
Voter 24976,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 37691,,,,,,10,,,8,11,9,
Voter 17868,,,,,,9,8,,,11,10,Jean-Luc Mélenchon
Voter 11479,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 2671,,,,8,10,9,,,11,,,Emmanuel Macron
Voter 16337,8,,,,,11,,,,10,9,incertitude
Voter 18592,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 18211,8,,,,,11,,,10,9,,Benoît Hamon
Voter 14222,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 4095,,,,,,11,,,9,10,8,Benoît Hamon
Voter 13954,,,,,,11,,,10,9,8,Benoît Hamon
Voter 16516,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 9429,,9,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 9466,,,8,10,,,11,,,,9,Jean Lassalle
Voter 7358,9,8,,,,,,,,11,10,Jean-Luc Mélenchon
Voter 8833,8,,,,,11,,,,10,9,Benoît Hamon
Voter 25425,,,,,,10,9,,8,11,,Jean-Luc Mélenchon
Voter 20563,,,,,,11,,,10,9,8,Benoît Hamon
Voter 1131,8,,,,,11,,,10,9,,Benoît Hamon
Voter 25523,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 3567,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 15126,,,,,11,,,10,9,,8,François Fillon
Voter 4254,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 619,10,,,,,,9,,,8,11,abstention
Voter 37692,10,,,,,,8,,,11,9,
Voter 21674,,,,,,11,,,8,9,10,Benoît Hamon
Voter 22442,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 807,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 1947,,,,10,11,,,9,,8,,François Fillon
Voter 20387,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 26021,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 3814,,,,,,11,,,8,10,9,Benoît Hamon
Voter 14572,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 16335,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 14278,8,,,,,9,,,10,,11,Emmanuel Macron
Voter 21025,,,,8,11,,,9,10,,,François Fillon
Voter 25209,,,,9,11,,8,,10,,,François Fillon
Voter 15792,9,,,10,,,,,,11,8,Jean-Luc Mélenchon
Voter 5372,,,,,,10,,,11,9,8,Jean-Luc Mélenchon
Voter 9686,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 6600,8,,,,,11,,,9,10,,incertitude
Voter 8319,,8,,,11,9,,,10,,,François Fillon
Voter 18986,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 19180,,11,,,,,8,,,10,9,François Asselineau
Voter 18347,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 13836,,,,,8,9,,,10,11,,Jean-Luc Mélenchon
Voter 23626,,,,10,11,,8,,9,,,François Fillon
Voter 9866,,,,9,11,8,,,10,,,François Fillon
Voter 12594,11,,,,,10,,,,9,8,Jean-Luc Mélenchon
Voter 11117,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 23362,,,,,,11,,,9,10,8,Jean-Luc Mélenchon
Voter 10695,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 999,,10,,,,8,,9,,11,,Jean-Luc Mélenchon
Voter 3696,,,,,11,10,8,,9,,,abstention
Voter 10415,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 18914,,,,,,11,,,9,10,8,Benoît Hamon
Voter 25015,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 22430,,,,10,,9,,,,11,8,Jean-Luc Mélenchon
Voter 23373,,,,10,,9,,8,11,,,incertitude
Voter 7848,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 30355,,,,,9,10,8,,11,,,abstention
Voter 28438,9,,8,,,,,,,11,10,Jean-Luc Mélenchon
Voter 17830,,,8,,,9,10,,,11,,Jean-Luc Mélenchon
Voter 19436,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 26843,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 9509,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 26009,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 18514,,,,,8,11,,,10,9,,Benoît Hamon
Voter 9889,,,,,,11,,,10,9,8,Benoît Hamon
Voter 36690,,,,,11,9,8,,10,,,François Fillon
Voter 8275,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 16325,,10,,,11,9,8,,,,,François Fillon
Voter 15195,,,,,9,10,,,11,,8,non inscrit
Voter 5654,,,8,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 16523,,,,11,10,,,8,9,,,François Fillon
Voter 9743,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 4211,,8,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 15641,,8,,10,,,9,11,,,,
Voter 195,,,,,9,10,8,,11,,,incertitude
Voter 29506,,8,,9,,10,,,,11,,Jean-Luc Mélenchon
Voter 21346,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 2427,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 20507,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 12270,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 37425,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 34922,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 20130,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 11365,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 12109,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 12607,10,,,,,8,,,,9,11,non inscrit
Voter 23273,,,,,,11,,,9,10,8,
Voter 6452,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 3487,,,8,,,11,,,,10,9,Benoît Hamon
Voter 34752,8,,,,,9,,,,10,11,abstention
Voter 20810,,,,,,10,,,11,8,9,Emmanuel Macron
Voter 6345,,,,,,11,8,,9,10,,Benoît Hamon
Voter 37572,8,,,,,11,,,9,10,,
Voter 27439,8,,,,,9,,,10,,11,Emmanuel Macron
Voter 2352,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 16875,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 26707,,11,,,,9,,,8,10,,Jean-Luc Mélenchon
Voter 8674,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 9605,,,,,9,11,,,10,8,,Benoît Hamon
Voter 5646,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 22168,,,,,,10,,8,9,11,,Jean-Luc Mélenchon
Voter 23213,9,,,,,11,,,,10,8,Benoît Hamon
Voter 15172,,,,,10,9,,,11,,8,incertitude
Voter 28448,9,,,,,8,,,,10,11,Jean-Luc Mélenchon
Voter 7460,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 26012,,,,,,11,,,10,8,9,incertitude
Voter 21172,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 5098,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 28538,,,,,,9,10,,11,8,,Emmanuel Macron
Voter 6909,8,,,,,11,9,,10,,,Emmanuel Macron
Voter 18136,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 17966,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 21944,,,,9,11,,8,,10,,,François Fillon
Voter 10668,,,,,,11,,,9,10,8,Benoît Hamon
Voter 22689,,,,,,9,,,8,10,11,Jean-Luc Mélenchon
Voter 14908,,9,,,10,8,,,11,,,Emmanuel Macron
Voter 31032,,,,,,11,9,,8,10,,Jean-Luc Mélenchon
Voter 20140,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 18787,,10,,,,,9,,,11,8,Jean-Luc Mélenchon
Voter 6249,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 26508,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 30124,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 5731,,,,9,,10,8,,11,,,Emmanuel Macron
Voter 28334,,,,,,8,10,,11,9,,Emmanuel Macron
Voter 29024,,,,9,,8,,,11,10,,Emmanuel Macron
Voter 30643,,,,9,,,,8,10,11,,
Voter 3832,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 13645,,,,,,11,,,9,8,10,abstention
Voter 26404,,,,,,11,,,10,9,8,Benoît Hamon
Voter 35979,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 17294,,,,,,11,,,9,10,8,Benoît Hamon
Voter 6684,8,,,,,10,9,,,11,,Jean-Luc Mélenchon
Voter 6,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 31434,8,,,,,10,,,,9,11,Benoît Hamon
Voter 23849,9,,,,,10,,,,8,11,Jean-Luc Mélenchon
Voter 11335,9,,,,,10,,,8,11,,blanc
Voter 35815,,,,,9,8,,,11,10,,Emmanuel Macron
Voter 22558,,,,,,11,,,9,10,8,Jean-Luc Mélenchon
Voter 8822,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 3773,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10649,,,,10,11,,,9,,8,,François Fillon
Voter 8140,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 4198,,,,,,11,,,9,10,8,Benoît Hamon
Voter 14289,9,,,,,11,,,,8,10,Benoît Hamon
Voter 26814,8,,,,,11,,,,10,9,Benoît Hamon
Voter 15221,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 31199,8,,,,,10,,,,9,11,ne se prononce pas
Voter 17998,,,,,,11,,,10,9,8,Benoît Hamon
Voter 16794,,10,,,8,,9,11,,,,François Fillon
Voter 14799,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 25427,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 2656,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 7811,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 7520,9,,8,,,,,,,11,10,Jean-Luc Mélenchon
Voter 10160,,,,9,8,,,,11,10,,Emmanuel Macron
Voter 16729,,,,8,11,,,9,10,,,François Fillon
Voter 4597,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 25206,,,8,,,,9,,11,,10,Emmanuel Macron
Voter 24202,,,,,,8,,11,9,10,,Marine Le Pen
Voter 34957,,,,,,11,9,,8,10,,Jean-Luc Mélenchon
Voter 13441,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 20813,8,,,,,10,,,,11,9,Benoît Hamon
Voter 32792,,,8,,11,,9,,10,,,François Fillon
Voter 4844,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 2472,,,,8,,10,,,,11,9,Jean-Luc Mélenchon
Voter 5203,,,,,8,9,,,10,11,,incertitude
Voter 21998,,,,11,,8,,9,,10,,Jean-Luc Mélenchon
Voter 5065,,,,10,,8,,,9,11,,Jean-Luc Mélenchon
Voter 2013,,,,,,11,,,10,9,8,Benoît Hamon
Voter 7707,10,,,,,9,,,,8,11,Philippe Poutou
Voter 20390,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 14774,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 22203,11,8,,,,,,10,,,9,Nathalie Arthaud
Voter 23605,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 17060,8,,,,,11,,,9,10,,Benoît Hamon
Voter 19839,,,,,,11,,,10,9,8,Benoît Hamon
Voter 29988,,10,,,,9,,,8,11,,Jean-Luc Mélenchon
Voter 6044,,,,,8,11,,,9,10,,Benoît Hamon
Voter 23205,,,,8,,11,,,9,10,,incertitude
Voter 1074,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 20952,,8,,,11,9,,,10,,,François Fillon
Voter 14116,,,8,11,,,,,9,,10,Nicolas Dupont-Aignan
Voter 15037,,,11,,8,,10,,,9,,incertitude
Voter 1936,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 14166,,,,,8,11,,,10,9,,Benoît Hamon
Voter 16941,,,,11,9,,8,,10,,,Nicolas Dupont-Aignan
Voter 34830,,,,,,11,8,,10,,9,Benoît Hamon
Voter 34381,8,,,,,11,,,,10,9,Emmanuel Macron
Voter 13207,,,,,,11,,,10,9,8,Benoît Hamon
Voter 16125,,,,,,11,8,,,10,9,Benoît Hamon
Voter 11699,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 16358,,,,,,11,9,,8,10,,Benoît Hamon
Voter 16944,,,,8,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10418,,,,,,,,8,10,11,9,Jean-Luc Mélenchon
Voter 6464,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10783,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 24146,,,8,,,11,,,9,10,,
Voter 12327,,,,,,,,8,9,11,10,Philippe Poutou
Voter 22164,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 2966,,,,,,10,9,,,11,8,Jean-Luc Mélenchon
Voter 2637,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 11167,8,,,,,10,,,,9,11,Philippe Poutou
Voter 8946,,,10,8,,9,,,,,11,Philippe Poutou
Voter 15964,9,8,,,,10,,,,11,,Jean-Luc Mélenchon
Voter 27139,,,,,,11,,,8,10,9,Benoît Hamon
Voter 23144,,,,9,,11,,,10,8,,blanc
Voter 24066,,,,9,,,,,10,11,8,Jean-Luc Mélenchon
Voter 30377,,,,,,11,,,9,10,8,Emmanuel Macron
Voter 7712,,,8,,10,,,,11,9,,Emmanuel Macron
Voter 13809,,11,,,9,8,,,,10,,François Asselineau
Voter 20451,,,,8,,10,,,9,11,,Jean-Luc Mélenchon
Voter 13545,10,,9,,,11,,,,8,,Benoît Hamon
Voter 14556,,,,,,11,,,9,10,8,Benoît Hamon
Voter 10658,,,,,,11,,,9,10,8,Benoît Hamon
Voter 21387,,9,,8,,,,,,11,10,Jean-Luc Mélenchon
Voter 7986,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 6881,,,,,,11,,,10,9,8,blanc
Voter 11569,,,,,,11,,,9,10,8,Benoît Hamon
Voter 11777,,10,,9,11,,8,,,,,abstention
Voter 10579,,8,,,10,9,,,11,,,Emmanuel Macron
Voter 2171,10,,,,,11,,,,9,8,Jean-Luc Mélenchon
Voter 4464,,,,,,11,,,10,8,9,Benoît Hamon
Voter 11047,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 2329,,11,,8,,,,9,,10,,abstention
Voter 19333,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 31372,,,,,,11,,,9,10,8,Benoît Hamon
Voter 18442,,,,,9,8,10,,11,,,incertitude
Voter 15649,,9,,,10,,8,,11,,,Emmanuel Macron
Voter 20774,,,,11,8,,,,9,10,,Jean-Luc Mélenchon
Voter 15344,,,,,,11,,,10,9,8,Benoît Hamon
Voter 8742,8,,,,,9,,,11,10,,Emmanuel Macron
Voter 19918,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 3015,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 8498,,,,,9,,,,10,11,8,Emmanuel Macron
Voter 116,,,,,,11,,,9,10,8,Benoît Hamon
Voter 36506,,,,,8,10,,,9,11,,Emmanuel Macron
Voter 3721,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 9189,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 24312,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 19409,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 26939,,,10,8,,,9,,11,,,Emmanuel Macron
Voter 22286,,,,,,9,,,10,11,8,incertitude
Voter 16487,,9,8,10,,,,11,,,,Marine Le Pen
Voter 17756,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 1730,8,,,,,11,,,,10,9,Benoît Hamon
Voter 17261,,,,,10,9,8,,11,,,Emmanuel Macron
Voter 32551,,9,,10,8,,,11,,,,Marine Le Pen
Voter 28115,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 29513,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 27575,,,8,,,11,,,9,10,,Benoît Hamon
Voter 14253,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 2614,,9,,10,,,,,,11,8,Jean-Luc Mélenchon
Voter 32823,,,,11,,,8,10,,9,,Nicolas Dupont-Aignan
Voter 3238,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 24115,,,,,,,10,,11,9,8,Emmanuel Macron
Voter 25982,,,,,,10,,,9,8,11,Philippe Poutou
Voter 19716,,,,,,11,,,10,8,9,Benoît Hamon
Voter 2291,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 26835,,10,,9,,,,8,,11,,abstention
Voter 2332,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 20159,8,,,,,,9,,,11,10,Jean-Luc Mélenchon
Voter 4678,10,,,,,9,8,,,11,,Jean-Luc Mélenchon
Voter 7653,,,,8,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10291,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 4185,,11,,,,8,9,,,10,,François Asselineau
Voter 13048,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 22713,,,,10,11,8,,,9,,,François Fillon
Voter 21889,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 31793,,,,,,,8,11,,9,10,Marine Le Pen
Voter 745,,,,,,10,8,,9,11,,incertitude
Voter 23446,,,,,8,11,,,10,9,,ne se prononce pas
Voter 14644,,,,,,11,,,8,10,9,Benoît Hamon
Voter 4699,8,,,,,11,,,,9,10,Benoît Hamon
Voter 16216,,8,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 30737,9,8,,,,11,,,,10,,Jean-Luc Mélenchon
Voter 17203,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 29363,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
