################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting 0/1/2/3.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (0,1,2,3).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 28401,0,0,0,0,0,3,0,0,3,2,0,Emmanuel Macron
Voter 8620,2,2,0,0,0,2,1,0,1,3,3,Jean-Luc Mélenchon
Voter 10104,1,0,0,0,0,3,0,0,0,1,2,Benoît Hamon
Voter 36111,2,1,1,0,0,3,1,0,2,3,2,Jean-Luc Mélenchon
Voter 2691,0,0,0,2,0,1,0,3,0,2,0,Marine Le Pen
Voter 4158,1,,,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 3161,2,0,0,0,0,0,1,0,0,0,2,abstention
Voter 37665,0,0,0,0,0,3,0,0,2,1,1,
Voter 8045,0,0,1,0,0,2,1,0,3,3,2,Jean-Luc Mélenchon
Voter 5454,1,0,1,0,0,3,3,0,3,2,2,Emmanuel Macron
Voter 18098,1,0,0,0,0,3,0,0,1,2,2,Benoît Hamon
Voter 24075,1,0,0,1,1,2,0,0,2,1,0,ne se prononce pas
Voter 30495,,,,1,3,,,2,1,,,François Fillon
Voter 21740,0,0,0,0,2,0,1,0,2,1,0,Emmanuel Macron
Voter 928,1,1,1,1,0,2,2,0,1,3,1,Jean-Luc Mélenchon
Voter 6611,,,,,,2,,0,1,2,,Jean-Luc Mélenchon
Voter 6851,0,0,1,0,0,1,0,0,3,3,,Emmanuel Macron
Voter 12942,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 29574,0,0,0,0,0,3,0,0,2,1,0,Emmanuel Macron
Voter 9325,,,,,0,2,,0,3,0,,Emmanuel Macron
Voter 16602,,,,,,,,,3,,,Emmanuel Macron
Voter 6987,,,,,1,1,,,2,,,incertitude
Voter 22727,,,,,3,2,,,3,1,,François Fillon
Voter 9929,0,1,1,2,2,0,3,1,1,3,0,ne se prononce pas
Voter 7100,2,0,0,0,0,3,0,0,0,3,0,Benoît Hamon
Voter 28349,1,0,0,0,1,3,0,0,2,2,1,Benoît Hamon
Voter 19403,2,0,2,1,0,3,1,0,0,2,2,Benoît Hamon
Voter 32793,1,0,0,0,0,1,0,0,0,2,3,Jean-Luc Mélenchon
Voter 22529,0,0,0,0,1,2,0,0,3,0,1,Emmanuel Macron
Voter 1537,1,1,1,0,0,3,1,0,1,3,1,Jean-Luc Mélenchon
Voter 744,1,,,,,1,,0,0,3,1,Jean-Luc Mélenchon
Voter 6349,,,,,,,,,,3,1,Jean-Luc Mélenchon
Voter 20268,0,0,1,2,3,1,1,0,3,1,0,Emmanuel Macron
Voter 8922,1,1,0,2,0,2,0,1,0,3,1,Jean-Luc Mélenchon
Voter 4171,1,0,0,0,0,3,0,0,0,3,0,Jean-Luc Mélenchon
Voter 32579,1,0,0,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 2583,1,0,0,0,0,3,1,0,0,2,2,Benoît Hamon
Voter 18401,1,,,,,2,1,,3,2,1,Emmanuel Macron
Voter 27521,1,0,0,0,0,3,0,0,1,2,2,Benoît Hamon
Voter 1565,0,0,0,1,0,1,0,0,1,2,0,Jean-Luc Mélenchon
Voter 21446,0,0,0,0,0,1,0,0,3,3,1,Emmanuel Macron
Voter 28585,0,0,0,0,2,0,0,2,3,2,1,Emmanuel Macron
Voter 7625,,,,,,1,,,,3,2,Jean-Luc Mélenchon
Voter 23847,,,,,,1,,,2,2,1,incertitude
Voter 1193,1,3,0,0,0,0,1,0,0,0,1,François Asselineau
Voter 2240,1,1,1,0,0,1,1,0,3,3,1,Emmanuel Macron
Voter 8493,1,0,0,0,0,3,0,0,2,0,0,Benoît Hamon
Voter 7569,1,0,0,0,0,1,1,0,0,2,3,Jean-Luc Mélenchon
Voter 14359,0,0,0,1,0,1,0,0,2,3,0,Emmanuel Macron
Voter 28009,2,1,0,0,0,1,0,0,0,2,3,Jean-Luc Mélenchon
Voter 26458,,,,,,,,3,,,,Marine Le Pen
Voter 14092,1,0,0,0,0,3,1,0,0,2,3,Benoît Hamon
Voter 26755,0,1,0,0,1,1,0,0,2,1,0,incertitude
Voter 23232,0,0,0,0,0,3,0,0,3,2,1,incertitude
Voter 4514,1,0,0,0,0,3,0,0,1,2,2,Benoît Hamon
Voter 30103,2,0,0,0,0,3,0,0,0,2,3,Jean-Luc Mélenchon
Voter 26640,0,0,0,0,0,3,0,0,1,3,1,Jean-Luc Mélenchon
Voter 28917,1,,1,,,3,,,1,3,1,Jean-Luc Mélenchon
Voter 7314,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 12390,1,0,1,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 28337,1,1,1,2,0,2,1,0,0,3,2,non inscrit
Voter 1199,1,,,,,2,1,,,2,1,Jean-Luc Mélenchon
Voter 12861,1,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 18062,1,,,0,0,3,,0,0,2,1,Benoît Hamon
Voter 6141,0,,,,1,2,,0,3,3,0,Jean-Luc Mélenchon
Voter 8521,2,1,0,,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 29210,1,0,0,1,0,3,0,0,2,3,1,Benoît Hamon
Voter 7086,1,3,1,0,0,0,1,0,0,0,0,François Asselineau
Voter 14104,2,1,1,1,0,3,2,0,0,3,3,Jean-Luc Mélenchon
Voter 27846,2,,2,,,3,1,,,3,1,Jean-Luc Mélenchon
Voter 25801,,,,,,2,1,,3,,,Emmanuel Macron
Voter 20763,2,2,0,1,0,2,2,0,0,2,3,abstention
Voter 37466,0,0,0,0,0,3,0,0,1,0,0,
Voter 17995,,,,,,2,,,2,1,,Emmanuel Macron
Voter 19917,1,1,1,1,0,2,1,0,0,3,0,Jean-Luc Mélenchon
Voter 23598,1,0,1,0,0,1,1,0,0,3,2,Jean-Luc Mélenchon
Voter 3441,0,0,0,0,0,2,0,0,2,0,1,incertitude
Voter 28795,1,2,1,2,0,2,1,0,2,3,3,Jean-Luc Mélenchon
Voter 853,,,,,,1,,,,3,,Jean-Luc Mélenchon
Voter 23061,,,,,2,1,,,2,,,non inscrit
Voter 27515,,,,2,2,,,0,3,,,Emmanuel Macron
Voter 23434,0,0,0,0,1,2,0,0,2,2,0,incertitude
Voter 22408,0,1,1,3,3,1,0,3,1,0,0,François Fillon
Voter 10704,1,0,1,0,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 26730,0,0,0,0,2,2,0,0,3,1,1,Emmanuel Macron
Voter 27741,,,,,,3,,,,2,1,Jean-Luc Mélenchon
Voter 23872,0,0,0,0,0,2,1,0,3,1,1,Emmanuel Macron
Voter 26958,1,0,0,1,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 1171,1,0,0,0,0,2,0,0,1,3,1,incertitude
Voter 26259,0,1,0,3,0,0,1,2,0,0,0,Nicolas Dupont-Aignan
Voter 10827,0,0,1,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 16421,2,1,1,1,0,1,1,0,3,1,2,Emmanuel Macron
Voter 28709,1,0,1,0,0,2,1,0,0,3,1,Jean-Luc Mélenchon
Voter 30326,0,0,1,1,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 20270,0,0,0,0,1,0,0,0,2,2,0,incertitude
Voter 17795,1,2,0,1,3,,1,,1,2,2,
Voter 1132,0,0,0,1,1,3,0,1,3,2,1,Benoît Hamon
Voter 1535,2,1,1,2,0,1,3,2,0,3,1,blanc
Voter 323,1,,,0,0,3,,0,,2,1,Benoît Hamon
Voter 9934,1,,,,,3,,,,2,1,Benoît Hamon
Voter 3277,,,,1,,1,,,2,,1,Emmanuel Macron
Voter 7443,0,0,0,0,0,3,0,0,2,0,0,Benoît Hamon
Voter 20624,,,,,,2,,,,3,1,Jean-Luc Mélenchon
Voter 21959,2,0,1,0,0,3,1,0,0,3,3,Jean-Luc Mélenchon
Voter 40,1,0,0,0,0,1,0,0,2,1,0,blanc
Voter 23276,0,1,1,1,1,1,1,0,2,2,1,abstention
Voter 28143,,0,0,0,0,3,,0,3,1,0,Emmanuel Macron
Voter 1606,1,0,0,0,0,3,0,0,1,3,2,Jean-Luc Mélenchon
Voter 22725,1,0,,0,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 28682,1,0,0,0,0,3,0,0,0,2,1,Benoît Hamon
Voter 11087,0,0,0,0,1,3,0,0,2,2,0,Benoît Hamon
Voter 2829,2,,,,,3,,,,3,1,Jean-Luc Mélenchon
Voter 23153,0,0,0,0,2,1,1,0,3,2,0,Emmanuel Macron
Voter 25265,,,,,,3,,,1,2,,Benoît Hamon
Voter 20496,,,,,,3,,,1,2,,Jean-Luc Mélenchon
Voter 8416,2,0,0,,,,,,,2,3,Philippe Poutou
Voter 24940,,,,,2,1,2,,3,1,,Emmanuel Macron
Voter 25678,,,,,,2,1,,1,,1,Benoît Hamon
Voter 27967,1,0,0,0,1,3,0,0,2,2,1,Benoît Hamon
Voter 15020,3,1,1,1,0,2,3,0,1,3,3,Jean-Luc Mélenchon
Voter 21477,,2,,,,,,3,,3,2,Jean-Luc Mélenchon
Voter 12155,,,1,,,2,,,,1,2,incertitude
Voter 35765,,,,1,3,1,,,2,,,Emmanuel Macron
Voter 829,1,0,0,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 22564,0,0,0,0,0,3,0,0,2,1,0,Benoît Hamon
Voter 14130,2,,,,,2,,,,2,3,Jean-Luc Mélenchon
Voter 16829,,,,1,3,1,,1,2,2,,François Fillon
Voter 21657,1,0,0,0,0,2,0,0,0,3,1,ne se prononce pas
Voter 29053,,,2,,,1,,,3,,,Emmanuel Macron
Voter 9884,0,0,1,1,0,2,1,0,3,3,1,Emmanuel Macron
Voter 19183,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 19747,0,0,0,0,1,2,0,0,3,3,0,incertitude
Voter 21242,1,0,0,0,0,2,0,0,1,0,1,Benoît Hamon
Voter 17562,0,0,0,1,3,1,1,0,2,0,0,François Fillon
Voter 9992,,,,,,3,,,,3,1,Benoît Hamon
Voter 21265,,,,,,,,,2,,,Emmanuel Macron
Voter 27579,2,,,,0,3,,,2,2,1,Benoît Hamon
Voter 23456,1,0,0,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 21999,,,,,,3,,,1,2,1,Benoît Hamon
Voter 31216,2,0,1,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 37468,2,0,0,0,0,3,1,0,1,3,2,
Voter 24145,,,,,0,3,,,,2,2,abstention
Voter 19421,2,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 20478,0,1,1,2,2,1,2,0,2,1,0,Nicolas Dupont-Aignan
Voter 8940,,,,,,,,,,3,,Jean-Luc Mélenchon
Voter 18841,0,1,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 9492,0,2,1,3,2,0,1,2,1,3,0,Nicolas Dupont-Aignan
Voter 33798,0,0,0,0,0,2,2,0,1,0,0,Benoît Hamon
Voter 10000,,,,,,,,,3,2,,Emmanuel Macron
Voter 9616,2,0,1,0,0,3,2,0,3,2,2,Benoît Hamon
Voter 14597,1,0,0,0,0,2,1,0,3,1,1,Emmanuel Macron
Voter 20449,0,0,0,0,1,1,0,0,3,1,0,Emmanuel Macron
Voter 26964,1,,0,1,0,3,1,0,,3,2,Jean-Luc Mélenchon
Voter 31938,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 4340,2,1,1,0,0,3,1,0,0,3,2,abstention
Voter 9993,,,,,,3,,,,1,,Benoît Hamon
Voter 21512,2,0,0,0,0,3,0,0,0,2,3,Philippe Poutou
Voter 21022,2,,,,,1,1,,,3,3,Jean-Luc Mélenchon
Voter 26832,,,,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 12420,2,1,1,0,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 28131,0,1,1,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 3065,1,0,1,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 5474,1,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 17048,1,,,,,3,,,1,1,2,incertitude
Voter 29338,2,1,1,1,0,3,1,0,1,3,3,Jean-Luc Mélenchon
Voter 18548,1,0,0,0,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 25966,2,0,1,2,0,3,2,0,1,3,3,Jean-Luc Mélenchon
Voter 22145,,,,,0,2,1,,1,3,,Jean-Luc Mélenchon
Voter 2066,3,0,1,0,0,2,1,0,1,3,3,Jean-Luc Mélenchon
Voter 16331,0,0,0,2,3,0,3,2,0,0,0,François Fillon
Voter 3256,1,0,0,0,3,0,0,2,3,0,0,Emmanuel Macron
Voter 25177,0,0,0,0,0,3,0,0,0,2,1,Jean-Luc Mélenchon
Voter 27141,,,,,,3,,,,1,,Benoît Hamon
Voter 24504,,,,0,0,2,,0,2,2,1,Jean-Luc Mélenchon
Voter 19808,,,,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 13757,1,,,,,3,,,,2,1,Benoît Hamon
Voter 5624,1,0,0,0,0,3,0,0,2,3,1,Benoît Hamon
Voter 25018,2,0,0,0,0,2,0,0,0,3,3,Jean-Luc Mélenchon
Voter 15188,,,,,,2,,,3,1,,Emmanuel Macron
Voter 21988,2,0,1,0,0,2,1,0,1,2,3,Philippe Poutou
Voter 34881,1,1,0,0,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 21987,0,1,2,1,0,2,2,0,0,3,0,Jean-Luc Mélenchon
Voter 20321,,,,,,3,,,,3,1,Jean-Luc Mélenchon
Voter 1324,1,,,,,2,,,,3,1,Jean-Luc Mélenchon
Voter 15271,1,0,0,0,0,1,1,0,2,3,1,Jean-Luc Mélenchon
Voter 1454,1,0,0,1,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 30383,1,0,0,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 4841,2,0,0,0,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 11038,2,,1,2,,3,,,2,3,2,Benoît Hamon
Voter 27208,2,1,2,0,2,3,0,0,2,2,1,Benoît Hamon
Voter 6476,1,0,0,0,0,3,0,0,0,1,3,Philippe Poutou
Voter 835,0,0,0,0,1,2,0,0,3,1,0,Emmanuel Macron
Voter 21518,,,,,1,1,,,3,,,Emmanuel Macron
Voter 6653,1,0,1,0,0,0,0,0,0,2,2,abstention
Voter 19686,2,0,0,3,0,0,3,0,0,1,3,blanc
Voter 12202,0,0,0,0,1,1,1,0,2,2,1,incertitude
Voter 24523,1,0,0,0,0,2,0,0,2,3,1,Jean-Luc Mélenchon
Voter 24762,3,,1,,,,2,,,2,3,incertitude
Voter 4434,1,0,0,0,0,2,0,0,2,3,0,Jean-Luc Mélenchon
Voter 25606,0,0,0,1,2,1,0,0,2,1,0,François Fillon
Voter 14747,1,0,0,0,0,3,0,0,2,3,1,Emmanuel Macron
Voter 1184,2,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 28182,1,1,1,1,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 20535,,,,,,2,,,,2,2,Jean-Luc Mélenchon
Voter 24772,1,2,2,1,1,2,1,0,0,3,1,Jean-Luc Mélenchon
Voter 20000,,,,,3,,,,2,,,François Fillon
Voter 20831,3,,,,,3,,,,3,3,Jean-Luc Mélenchon
Voter 18284,1,0,0,0,0,3,0,0,2,3,1,Benoît Hamon
Voter 30421,1,0,0,0,0,3,2,0,2,0,2,Benoît Hamon
Voter 10085,2,0,0,0,0,3,1,0,0,3,2,incertitude
Voter 27117,1,0,0,0,0,3,0,0,3,3,1,Emmanuel Macron
Voter 28314,2,,,,1,3,,0,1,3,2,Jean-Luc Mélenchon
Voter 17537,,,,,,,,,3,,,Emmanuel Macron
Voter 19588,1,1,0,1,0,0,1,0,0,2,1,Jean-Luc Mélenchon
Voter 22071,1,0,0,0,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 22204,,,,1,1,,,,2,,,Emmanuel Macron
Voter 8629,2,0,0,0,0,2,0,0,3,3,2,Emmanuel Macron
Voter 14615,1,,,,,3,,,,2,1,Benoît Hamon
Voter 5104,1,0,0,0,0,3,0,0,1,2,1,blanc
Voter 8634,2,,,,,3,,,1,3,3,Jean-Luc Mélenchon
Voter 19554,2,,,,,3,,,,3,3,Jean-Luc Mélenchon
Voter 26045,,,,3,,,2,1,1,,,Nicolas Dupont-Aignan
Voter 11151,1,0,0,0,0,1,0,0,0,3,3,Jean-Luc Mélenchon
Voter 25042,0,1,0,0,3,0,0,2,0,0,0,François Fillon
Voter 24269,2,0,0,0,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 1315,1,0,0,0,0,2,0,0,0,1,1,blanc
Voter 5675,2,0,1,0,0,3,2,0,0,3,2,Jean-Luc Mélenchon
Voter 9955,2,0,0,0,0,1,0,0,0,3,3,ne se prononce pas
Voter 22788,,,2,2,2,1,,,3,,,Emmanuel Macron
Voter 3875,,,1,1,,,,,3,3,2,Emmanuel Macron
Voter 1001,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 12289,,,,,1,,1,,3,,,Emmanuel Macron
Voter 15569,,,,,,,,,3,1,1,Emmanuel Macron
Voter 3022,2,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 33726,1,0,0,0,0,3,1,0,2,2,1,Benoît Hamon
Voter 56,,,,,1,1,,,3,2,,Emmanuel Macron
Voter 27447,1,1,1,0,0,2,1,0,3,2,1,Emmanuel Macron
Voter 22525,3,0,0,0,0,2,0,0,1,1,3,Nathalie Arthaud
Voter 13523,0,0,0,0,0,0,0,0,0,3,0,Jean-Luc Mélenchon
Voter 26517,1,1,1,1,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 6018,0,0,0,0,0,2,0,0,3,1,0,Emmanuel Macron
Voter 34232,0,0,0,0,0,3,0,0,1,2,0,Benoît Hamon
Voter 15359,3,,,1,0,1,,0,2,3,3,Jean-Luc Mélenchon
Voter 24172,0,0,0,0,0,2,0,0,3,0,0,Emmanuel Macron
Voter 14559,,,,,,,,,3,,,Emmanuel Macron
Voter 15472,0,0,0,0,1,1,0,0,3,0,0,Emmanuel Macron
Voter 24449,1,0,0,0,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 18824,1,0,0,0,0,,0,0,0,2,2,Benoît Hamon
Voter 14581,,,,,,,,,3,,,non inscrit
Voter 8843,1,0,0,0,0,2,2,0,1,3,1,Jean-Luc Mélenchon
Voter 5030,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 1097,1,0,1,0,0,3,0,0,2,2,1,Benoît Hamon
Voter 35822,2,,,,,,3,,,3,2,Jean-Luc Mélenchon
Voter 14188,1,1,1,3,0,1,0,0,0,2,2,Nicolas Dupont-Aignan
Voter 23349,0,0,0,0,0,0,1,0,3,1,1,Emmanuel Macron
Voter 28051,1,1,0,2,3,1,1,0,0,2,1,François Fillon
Voter 25259,,,,1,2,1,,,3,,,Emmanuel Macron
Voter 1072,,,0,,,,,,1,,,abstention
Voter 24274,1,1,1,1,0,3,1,0,0,3,1,Jean-Luc Mélenchon
Voter 17100,,,,1,1,1,1,,3,1,,Emmanuel Macron
Voter 9763,,,,,3,,,,2,,,François Fillon
Voter 9696,2,0,0,0,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 17644,1,0,0,0,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 34241,1,1,2,0,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 8439,0,0,,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 14195,,,,,,1,,,2,,,Emmanuel Macron
Voter 21058,,3,2,3,3,,2,3,,,,François Asselineau
Voter 35090,0,0,0,0,0,3,0,0,2,3,1,Jean-Luc Mélenchon
Voter 30039,0,2,0,0,0,0,1,1,0,3,0,Jean-Luc Mélenchon
Voter 12610,1,0,0,0,0,3,0,0,3,2,0,Emmanuel Macron
Voter 30862,0,0,0,1,2,1,0,0,1,1,0,François Fillon
Voter 14170,0,0,1,1,0,1,1,0,3,1,1,Emmanuel Macron
Voter 32687,0,1,1,3,3,1,1,0,2,1,0,Nicolas Dupont-Aignan
Voter 10735,0,0,0,0,0,3,0,0,3,1,2,incertitude
Voter 16393,1,0,1,3,0,1,1,0,0,3,2,Nicolas Dupont-Aignan
Voter 9736,1,2,1,,,2,1,,,3,2,Jean-Luc Mélenchon
Voter 26075,0,0,0,0,0,3,0,0,1,2,0,Benoît Hamon
Voter 30733,0,0,1,1,0,3,0,0,2,3,0,Benoît Hamon
Voter 3185,0,0,1,0,0,2,1,0,3,2,1,ne se prononce pas
Voter 29291,2,0,0,0,0,3,0,0,1,3,2,Jean-Luc Mélenchon
Voter 14294,1,0,0,0,0,3,0,0,1,3,2,Jean-Luc Mélenchon
Voter 16002,1,0,0,1,0,1,1,1,3,1,1,Emmanuel Macron
Voter 29124,0,0,0,0,0,0,0,0,0,3,0,Jean-Luc Mélenchon
Voter 374,1,,,,,3,,,0,2,1,Benoît Hamon
Voter 9345,0,0,0,,0,3,0,0,1,2,1,Benoît Hamon
Voter 5411,1,0,0,0,0,3,1,0,1,3,1,Benoît Hamon
Voter 37470,1,0,0,0,0,3,1,0,1,2,1,
Voter 28446,3,1,1,1,,,1,,,3,3,Jean-Luc Mélenchon
Voter 12502,1,0,0,0,0,2,0,0,2,2,1,Emmanuel Macron
Voter 6433,2,0,1,0,0,0,1,0,0,1,2,abstention
Voter 951,1,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 22316,0,0,0,1,0,3,0,0,2,0,1,Benoît Hamon
Voter 29605,1,0,0,0,0,1,0,0,0,3,3,Jean-Luc Mélenchon
Voter 16916,0,0,0,0,0,3,0,0,1,2,3,Benoît Hamon
Voter 14753,1,,,,,1,,,,3,3,Jean-Luc Mélenchon
Voter 10233,0,0,0,0,0,3,0,0,0,2,1,Benoît Hamon
Voter 29318,,,,,,3,,,1,3,,Jean-Luc Mélenchon
Voter 3054,0,3,0,0,0,0,0,0,0,0,1,François Asselineau
Voter 28166,1,1,2,1,0,3,1,0,2,1,2,Benoît Hamon
Voter 5793,1,0,0,0,1,2,0,0,3,3,1,Emmanuel Macron
Voter 15884,1,0,0,1,0,2,0,0,3,2,1,Emmanuel Macron
Voter 4924,2,,,,,3,,,,1,3,Philippe Poutou
Voter 12120,1,2,2,1,0,2,0,0,2,3,2,Jean-Luc Mélenchon
Voter 1657,1,0,0,0,0,3,0,0,0,2,1,Benoît Hamon
Voter 11633,0,0,0,0,0,2,0,0,1,3,0,Jean-Luc Mélenchon
Voter 29172,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 17255,0,0,0,0,1,2,1,0,3,1,0,Emmanuel Macron
Voter 17503,2,1,0,0,1,3,1,0,3,2,1,Emmanuel Macron
Voter 6048,1,1,0,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 29788,0,0,1,0,1,3,0,0,3,0,2,Emmanuel Macron
Voter 6223,1,0,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 36981,1,0,0,0,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 4775,0,1,0,2,0,1,0,3,2,1,1,Marine Le Pen
Voter 33534,0,0,0,0,1,3,0,0,1,2,2,Benoît Hamon
Voter 9814,1,0,,0,0,3,0,0,2,2,1,Benoît Hamon
Voter 7687,2,0,0,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 2264,2,0,0,0,0,3,1,0,2,2,1,Benoît Hamon
Voter 6613,,,,,,3,,,,3,,Jean-Luc Mélenchon
Voter 23921,0,0,0,0,0,1,1,0,3,1,0,Emmanuel Macron
Voter 11999,1,0,0,1,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 28911,0,0,0,2,3,1,2,1,3,0,0,Emmanuel Macron
Voter 24510,2,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 20425,,,,,,,,,,1,,blanc
Voter 3737,1,,,,,2,,,1,3,1,Jean-Luc Mélenchon
Voter 7463,0,0,0,0,0,2,1,0,3,1,0,Emmanuel Macron
Voter 17272,2,0,1,1,0,3,2,0,0,3,3,Jean-Luc Mélenchon
Voter 15642,1,0,0,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 11831,0,1,0,2,0,0,1,1,1,3,0,Jean-Luc Mélenchon
Voter 6499,2,,,,,3,,,1,2,3,Jean-Luc Mélenchon
Voter 7975,2,1,1,1,0,2,1,0,0,3,3,abstention
Voter 11603,1,0,0,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 9708,2,1,1,0,0,2,0,0,1,2,3,incertitude
Voter 29602,,,,,,1,,,3,,2,Emmanuel Macron
Voter 30413,1,0,0,1,0,3,0,0,2,2,1,Benoît Hamon
Voter 12276,0,0,1,1,0,2,2,0,3,1,1,Emmanuel Macron
Voter 35026,0,0,0,0,0,2,0,0,1,3,0,Jean-Luc Mélenchon
Voter 18570,2,0,0,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 18956,1,0,0,0,0,2,1,0,0,3,3,Philippe Poutou
Voter 15972,1,0,0,0,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 27071,0,,0,0,0,2,0,0,1,1,1,non inscrit
Voter 22312,0,0,2,3,3,1,1,0,1,1,1,François Fillon
Voter 26064,,,,,,2,,,2,,1,Emmanuel Macron
Voter 17155,1,0,1,0,0,3,0,0,0,2,3,Benoît Hamon
Voter 26624,0,2,1,0,2,1,1,1,2,2,1,Emmanuel Macron
Voter 2977,1,,,,,3,,,,2,2,Benoît Hamon
Voter 5370,0,0,0,0,0,0,0,0,0,3,0,
Voter 10679,2,2,2,1,0,1,1,0,0,3,3,Jean-Luc Mélenchon
Voter 22486,1,0,0,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 6497,,,,,,1,1,,,3,1,Jean-Luc Mélenchon
